주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
163-2-000041,주안1동제1노외주차장,공영,노외,인천광역시 미추홀구 주안로 69 (주안동),인천광역시 미추홀구 주안동 263-2,109,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,600,15,300,300,6000,60000,카드,무인정산기,인천광역시 미추홀구 시설관리공단,032-891-6091,37.46444788,126.6773413,2021-09-30,B553949,인천광역시미추홀구시설관리공단
163-2-000042,주안2동제1노외주차장,공영,노외,인천광역시 미추홀구 남주길43번길 14-29(주안동),인천광역시 미추홀구 주안동 594-30,14,3,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,400,15,200,300,4000,40000,현금,회원제주차장(24시간 운영),인천광역시 미추홀구 시설관리공단,032-891-6091,37.45469924,126.6727222,2021-09-30,B553949,인천광역시미추홀구시설관리공단
331-2-000014,천주교성당공영주차장,공영,노외,,전라남도 구례군 구례읍 봉동리 534-6,38,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,1440,0,1440,0,24,0,0,해당없음,해당없음,전라남도 구례군 환경교통과,061-780-2366,,,2022-05-31,4870000,전라남도 구례군
331-2-000015,봉남길삼거리공영주차장,공영,노외,,전라남도 구례군 구례읍 봉남리 296-7,36,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,1440,0,1440,0,24,0,0,해당없음,해당없음,전라남도 구례군 환경교통과,061-780-2366,,,2022-05-31,4870000,전라남도 구례군
331-2-000016,봉북리사무소사거리공영주차장,공영,노외,,전라남도 구례군 구례읍 봉북리 117-1,31,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,1440,0,1440,0,24,0,0,해당없음,해당없음,전라남도 구례군 환경교통과,061-780-2366,,,2022-05-31,4870000,전라남도 구례군
331-2-000017,봉성로골목길공영주차장,공영,노외,,전라남도 구례군 구례읍 봉동리 454-1,8,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,1440,0,1440,0,24,0,0,해당없음,해당없음,전라남도 구례군 환경교통과,061-780-2366,,,2022-05-31,4870000,전라남도 구례군
331-2-000018,봉동2구마을회관공영주차장,공영,노외,,전라남도 구례군 구례읍 봉동리 481-2,21,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,1440,0,1440,0,24,0,0,해당없음,해당없음,전라남도 구례군 환경교통과,061-780-2366,,,2022-05-31,4870000,전라남도 구례군
331-2-000019,중앙로공영주차장,공영,노외,,전라남도 구례군 구례읍 봉동리 393-6,52,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,1440,0,1440,0,24,0,0,해당없음,해당없음,전라남도 구례군 환경교통과,061-780-2366,,,2022-05-31,4870000,전라남도 구례군
331-2-000020,사성암공영주차장,공영,노외,,전라남도 구례군 문척면 죽마리 417-2,136,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,1440,0,1440,0,24,0,0,해당없음,해당없음,전라남도 구례군 환경교통과,061-780-2366,,,2022-05-31,4870000,전라남도 구례군
331-2-000021,죽연마을공영주차장,공영,노외,,전라남도 구례군 문척면 죽마리 420-3,58,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,1440,0,1440,0,24,0,0,해당없음,해당없음,전라남도 구례군 환경교통과,061-780-2366,,,2022-05-31,4870000,전라남도 구례군
331-2-000022,섬진강힐링생태탐방로공영주차장,공영,노외,,전라남도 구례군 구례읍 봉서리 584,80,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,1440,0,1440,0,24,0,0,해당없음,해당없음,전라남도 구례군 환경교통과,061-780-2366,,,2022-05-31,4870000,전라남도 구례군
355-1-000001,순천향병원,공영,노상,,경상북도 구미시 공단동 254,20,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경상북도 구미시청,,36.10341593,128.3821703,2022-06-10,5080000,경상북도 구미시
355-1-000003,송원육교밑,공영,노상,,경상북도 구미시 원평동 1089,25,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경상북도 구미시청,,36.12452037,128.3434821,2022-06-10,5080000,경상북도 구미시
355-1-000004,공단BS호텔앞,공영,노상,경상북도 구미시 1공단로5길 86-15 베스트웨스턴구미호텔 나동,경상북도 구미시 공단동 205-3,60,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경상북도 구미시청,,36.10986857,128.3771429,2022-06-10,5080000,경상북도 구미시
355-1-000005,금오시장앞,공영,노상,,경상북도 구미시 원평동 1085,66,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경상북도 구미시청,,36.12611069,128.3406994,2022-06-10,5080000,경상북도 구미시
355-1-000006,신평시장내,공영,노상,,경상북도 구미시 신평동 150-52,42,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경상북도 구미시청,,36.12248571,128.3622603,2022-06-10,5080000,경상북도 구미시
355-1-000007,신평시장일방도로,공영,노상,,경상북도 구미시 신평동 150-31,50,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경상북도 구미시청,,36.12334473,128.3620259,2022-06-10,5080000,경상북도 구미시
355-1-000008,공단현대상가앞,공영,노상,,경상북도 구미시 공단동 254,31,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경상북도 구미시청,,36.10203835,128.3837326,2022-06-10,5080000,경상북도 구미시
355-1-000009,단계교~노상교,공영,노상,,경상북도 구미시 선산읍 완전리 432,74,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경상북도 구미시청,,36.24273458,128.2980356,2022-06-10,5080000,경상북도 구미시
355-1-000010,효성아파트앞,공영,노상,,경상북도 구미시 송정동 9-10,135,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경상북도 구미시청,,36.12092679,128.3439096,2022-06-10,5080000,경상북도 구미시
405-1-000003,탑동입구 공영주차장,공영,노상,제주특별자치도 제주시 중앙로 21,,9,1,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,0,0,,,,,,제주특별자치도 제주시,,33.51636686,126.5249925,2021-08-18,6510000,제주특별자치도 제주시
405-1-000004,동문재래시장(노상) 공영주차장,공영,노상,,제주특별자치도 제주시 이도일동 1491-1,91,1,미시행,평일,9:00,18:00,0:00,0:00,0:00,0:00,유료,30,1000,15,500,,,,,,제주특별자치도 제주시,,33.51097374,126.5233644,2021-08-18,6510000,제주특별자치도 제주시
216-2-000057,팔곡동 48호,공영,노외,,경기도 안산시 상록구 팔곡이동 607,40,기타,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,경기도 안산시 상록구청 경제교통과,031-481-5294,37.29703605,126.8771164,2022-06-20,3930000,경기도 안산시
216-2-000058,팔곡이동 129호,공영,노외,,경기도 안산시 상록구 팔곡이동 608,110,기타,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,경기도 안산시 상록구청 경제교통과,031-481-5294,37.29707857,126.874877,2022-06-20,3930000,경기도 안산시
217-3-000001,시청부설주차장,공영,부설,경기도 안산시 단원구 화랑로 387,경기도 안산시 단원구 고잔동 515,652,기타,미시행,평일,8:00,19:00,0:00,0:00,0:00,0:00,유료,30,500,30,500,8,8000,10000,현금+신용카드,경차+장애인+국가 유공자+다자녀 등 할인,경기도 안산시청 회계과,031-481-2974,37.3225569,126.8327135,2022-06-20,3930000,경기도 안산시
217-3-000002,단원구청 및 단원보건소 부설주차장,공영,부설,경기도 안산시 단원구 중앙대로 685,경기도 안산시 단원구 초지동 666-2,442,기타,미시행,평일,8:00,19:00,0:00,0:00,0:00,0:00,무료,0,0,0,0,0,0,0,,,경기도 안산시 단원구청 행정지원과,031-481-6177,37.319779,126.811755,2022-06-20,3930000,경기도 안산시
216-3-000001,상록구청부설주차장,공영,부설,경기도 안산시 상록구 석호로 110,경기도 안산시 상록구 사동 1585,400,기타,미시행,평일,8:00,19:00,0:00,0:00,0:00,0:00,무료,0,0,0,0,0,0,0,,,경기도 안산시 상록구청 행정지원과,031-481-5176,37.301336,126.8464096,2022-06-20,3930000,경기도 안산시
217-2-000085,기쁨어린이공원지하주차장,공영,노외,,경기도 안산시 단원구 와동 833,58,4,미시행,평일+토요일,0:00,23:59,0:00,23:59,0:00,0:00,유료,30,300,10,200,4,4500,20000,신용카드,경차+장애인+국가 유공자+다자녀 등 할인,경기도 안산시청 교통정책과,031-481-2974,37.332538,126.8207475,2022-06-20,3930000,경기도 안산시
331-2-000001,구례읍로터리공영주차장,공영,노외,,"전라남도 구례군 구례읍 봉동리 298-11(구, 공영터미널)",110,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,1440,0,1440,0,24,0,0,해당없음,해당없음,전라남도 구례군 환경교통과,061-780-2366,,,2022-05-31,4870000,전라남도 구례군
331-2-000002,상설시장공영주차장,공영,노외,,전라남도 구례군 구례읍 봉동리 389-12,60,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,1440,0,1440,0,24,0,0,해당없음,해당없음,전라남도 구례군 환경교통과,061-780-2366,,,2022-05-31,4870000,전라남도 구례군
331-2-000003,현충공원공영주차장,공영,노외,,전라남도 구례군 구례읍 봉동리 494-2,100,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,1440,0,1440,0,24,0,0,해당없음,해당없음,전라남도 구례군 환경교통과,061-780-2366,,,2022-05-31,4870000,전라남도 구례군
331-2-000004,상설시장북쪽공영주차장,공영,노외,,전라남도 구례군 구례읍 봉동리 401-1,52,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,1440,0,1440,0,24,0,0,해당없음,해당없음,전라남도 구례군 환경교통과,061-780-2366,,,2022-05-31,4870000,전라남도 구례군
331-2-000005,여성회관공영주차장,공영,노외,,전라남도 구례군 구례읍 봉동리 298-25,18,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,1440,0,1440,0,24,0,0,해당없음,해당없음,전라남도 구례군 환경교통과,061-780-2366,,,2022-05-31,4870000,전라남도 구례군
331-2-000006,구례여중삼거리공영주차장,공영,노외,,전라남도 구례군 구례읍 봉남리 111-13,22,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,1440,0,1440,0,24,0,0,해당없음,해당없음,전라남도 구례군 환경교통과,061-780-2366,,,2022-05-31,4870000,전라남도 구례군
331-2-000007,북문1길사거리공영주차장,공영,노외,,전라남도 구례군 구례읍 봉북리 100-3,55,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,1440,0,1440,0,24,0,0,해당없음,해당없음,전라남도 구례군 환경교통과,061-780-2366,,,2022-05-31,4870000,전라남도 구례군
331-2-000008,산동면사무소공영주차장,공영,노외,,전라남도 구례군 산동면 원촌리 188,41,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,1440,0,1440,0,24,0,0,해당없음,해당없음,전라남도 구례군 환경교통과,061-780-2366,,,2022-05-31,4870000,전라남도 구례군
331-2-000009,진산연립공영주차장,공영,노외,,전라남도 구례군 구례읍 봉남리 12-3,31,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,1440,0,1440,0,24,0,0,해당없음,해당없음,전라남도 구례군 환경교통과,061-780-2366,,,2022-05-31,4870000,전라남도 구례군
331-2-000010,돌틈삼거리공영주차장,공영,노외,,전라남도 구례군 구례읍 봉북리 453-2,50,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,1440,0,1440,0,24,0,0,해당없음,해당없음,전라남도 구례군 환경교통과,061-780-2366,,,2022-05-31,4870000,전라남도 구례군
331-2-000011,봉남리마을회관주차장,공영,노외,,전라남도 구례군 구례읍 봉남리 200-2,41,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,1440,0,1440,0,24,0,0,해당없음,해당없음,전라남도 구례군 환경교통과,061-780-2366,,,2022-05-31,4870000,전라남도 구례군
331-2-000012,동백관사거리공영주차장,공영,노외,,전라남도 구례군 구례읍 봉동리 531-9,7,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,1440,0,1440,0,24,0,0,해당없음,해당없음,전라남도 구례군 환경교통과,061-780-2366,,,2022-05-31,4870000,전라남도 구례군
331-2-000013,새마을금고공영주차장,공영,노외,,전라남도 구례군 구례읍 봉남리 315-1,8,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,1440,0,1440,0,24,0,0,해당없음,해당없음,전라남도 구례군 환경교통과,061-780-2366,,,2022-05-31,4870000,전라남도 구례군
415-2-000089,남양동 31-8 임시주차장,공영,노외,,경상남도 창원시 성산구 남양동 31-8,13,1,미시행,평일+토요일+공휴일,8:00,0:00,8:00,0:00,8:00,0:00,무료,0,0,,,,,,,,경상남도 창원시 성산구청,055-272-4431,35.207144,128.7039837,2022-06-10,5670000,경상남도 창원시
415-2-000090,남양동 37번지 임시공영주차장,공영,노외,,경상남도 창원시 성산구 남양동 37,47,1,미시행,평일+토요일+공휴일,8:00,0:00,8:00,0:00,8:00,0:00,무료,0,0,,,,,,,,경상남도 창원시 성산구청,055-272-4431,,,2022-06-10,5670000,경상남도 창원시
415-2-000091,남양동 40-4 임시 공영주차장,공영,노외,,경상남도 창원시 성산구 남양동 40-4,25,1,미시행,평일+토요일+공휴일,8:00,0:00,8:00,0:00,8:00,0:00,무료,0,0,,,,,,,,경상남도 창원시 성산구청,055-272-4431,35.204103,128.704444,2022-06-10,5670000,경상남도 창원시
415-2-000092,남양동 41-1 임시 공영주차장,공영,노외,,경상남도 창원시 성산구 남양동 41-1,20,1,미시행,평일+토요일+공휴일,8:00,0:00,8:00,0:00,8:00,0:00,무료,0,0,,,,,,,,경상남도 창원시 성산구청,055-272-4431,35.205042,128.704222,2022-06-10,5670000,경상남도 창원시
415-2-000093,남양동43-6 임시 공용주차장,공영,노외,,경상남도 창원시 성산구 남양동 43-6,48,1,미시행,평일+토요일+공휴일,8:00,0:00,8:00,0:00,8:00,0:00,무료,0,0,,,,,,,,경상남도 창원시 성산구청,055-272-4431,35.204262,128.704976,2022-06-10,5670000,경상남도 창원시
415-2-000094,남양동 버스 회차장 주차장,공영,노외,,경상남도 창원시 성산구 남양동 45,59,1,미시행,평일+토요일+공휴일,8:00,0:00,8:00,0:00,8:00,0:00,무료,0,0,,,,,,,,경상남도 창원시 성산구청,055-272-4431,35.20436161,128.7059943,2022-06-10,5670000,경상남도 창원시
415-2-000095,가음정동주민센터앞공영주차장,공영,노외,,경상남도 창원시 성산구 남양동 502-5,148,1,미시행,평일+토요일+공휴일,8:00,0:00,8:00,0:00,8:00,0:00,무료,0,0,,,,,,,,경상남도 창원시 성산구청,055-272-4431,35.21209769,128.699626,2022-06-10,5670000,경상남도 창원시
415-2-000096,경동스포렉스 앞 공영주차장,공영,노외,,경상남도 창원시 성산구 남양동 502-5,42,1,미시행,평일+토요일+공휴일,8:00,0:00,8:00,0:00,8:00,0:00,무료,0,0,,,,,,,,경상남도 창원시 성산구청,055-272-4431,35.21209769,128.6996068,2022-06-10,5670000,경상남도 창원시
415-1-000097,가음로 13번길 노상주차장,공영,노상,,경상남도 창원시 성산구 남양동 503-1,178,1,미시행,평일+토요일+공휴일,8:00,0:00,8:00,0:00,8:00,0:00,무료,0,0,,,,,,,,경상남도 창원시 성산구청,055-272-4431,35.211986,128.699686,2022-06-10,5670000,경상남도 창원시
415-1-000098,가양로(개나리 4차아파트 옆) 노상주차장,공영,노상,,경상남도 창원시 성산구 남양동 504,104,1,미시행,평일+토요일+공휴일,8:00,0:00,8:00,0:00,8:00,0:00,무료,0,0,,,,,,,,경상남도 창원시 성산구청,055-272-4431,35.208744,128.7031713,2022-06-10,5670000,경상남도 창원시
